market_id,market,property_kind,month,rent_closes,median_rent_usd
c:itapua:cambyreta,Cambyretá,duplex,2026-03-01,3,
c:itapua:cambyreta,Cambyretá,duplex,2026-04-01,4,
c:itapua:cambyreta,Cambyretá,duplex,2026-05-01,1,
c:itapua:cambyreta,Cambyretá,duplex,2026-07-01,1,
c:itapua:cambyreta,Cambyretá,duplex,2026-08-01,1,
c:itapua:cambyreta,Cambyretá,duplex,2026-09-01,1,
c:itapua:cambyreta,Cambyretá,casa,2025-09-01,3,
c:itapua:cambyreta,Cambyretá,casa,2026-04-01,1,
c:itapua:cambyreta,Cambyretá,casa,2026-05-01,1,
c:itapua:cambyreta,Cambyretá,casa,2026-06-01,1,
c:itapua:cambyreta,Cambyretá,casa,2026-07-01,1,
c:itapua:cambyreta,Cambyretá,casa,2026-08-01,2,
c:itapua:cambyreta,Cambyretá,casa,2026-09-01,2,
c:itapua:cambyreta,Cambyretá,departamento,2025-09-01,1,
c:itapua:cambyreta,Cambyretá,departamento,2025-12-01,2,
c:itapua:cambyreta,Cambyretá,departamento,2026-01-01,1,
c:itapua:cambyreta,Cambyretá,departamento,2026-02-01,1,
c:itapua:cambyreta,Cambyretá,departamento,2026-03-01,1,
c:itapua:cambyreta,Cambyretá,departamento,2026-04-01,2,
c:itapua:cambyreta,Cambyretá,departamento,2026-08-01,2,
c:itapua:cambyreta,Cambyretá,departamento,2026-09-01,1,
c:itapua:cambyreta,Cambyretá,otro,2026-02-01,1,
c:itapua:cambyreta,Cambyretá,otro,2026-08-01,1,
c:itapua:cambyreta,Cambyretá,deposito,2026-03-01,1,
c:itapua:cambyreta,Cambyretá,deposito,2026-06-01,1,
c:itapua:cambyreta,Cambyretá,local,2026-04-01,1,
c:itapua:cambyreta,Cambyretá,quinta,2026-07-01,1,
c:itapua:san-juan-del-parana,San Juan del Paraná,casa,2025-08-01,1,
c:itapua:san-juan-del-parana,San Juan del Paraná,casa,2025-09-01,1,
c:itapua:san-juan-del-parana,San Juan del Paraná,casa,2025-10-01,1,
c:itapua:san-juan-del-parana,San Juan del Paraná,casa,2025-11-01,1,
c:itapua:san-juan-del-parana,San Juan del Paraná,casa,2025-12-01,1,
c:itapua:san-juan-del-parana,San Juan del Paraná,casa,2026-01-01,1,
c:itapua:san-juan-del-parana,San Juan del Paraná,casa,2026-03-01,1,
c:itapua:san-juan-del-parana,San Juan del Paraná,casa,2026-05-01,2,
c:itapua:san-juan-del-parana,San Juan del Paraná,casa,2026-09-01,1,
c:itapua:san-juan-del-parana,San Juan del Paraná,otro,2025-11-01,1,
c:itapua:capitan-miranda,Capitán Miranda,local,2026-04-01,1,
c:itapua:capitan-miranda,Capitán Miranda,otro,2026-05-01,1,
d:cordillera,Cordillera,casa,2025-08-01,1,
d:cordillera,Cordillera,casa,2025-09-01,1,
d:cordillera,Cordillera,casa,2025-11-01,2,
d:cordillera,Cordillera,casa,2025-12-01,2,
d:cordillera,Cordillera,casa,2026-01-01,3,
d:cordillera,Cordillera,casa,2026-02-01,1,
d:cordillera,Cordillera,casa,2026-04-01,2,
d:cordillera,Cordillera,casa,2026-06-01,2,
d:cordillera,Cordillera,casa,2026-08-01,1,
d:cordillera,Cordillera,casa,2026-09-01,1,
d:cordillera,Cordillera,local,2025-08-01,1,
d:cordillera,Cordillera,local,2026-01-01,1,
d:cordillera,Cordillera,local,2026-02-01,1,
d:cordillera,Cordillera,local,2026-08-01,1,
d:cordillera,Cordillera,otro,2026-01-01,1,
d:cordillera,Cordillera,otro,2026-08-01,1,
c:cordillera:san-bernardino,San Bernardino,casa,2025-08-01,1,
c:cordillera:san-bernardino,San Bernardino,casa,2025-11-01,2,
c:cordillera:san-bernardino,San Bernardino,casa,2025-12-01,2,
c:cordillera:san-bernardino,San Bernardino,casa,2026-01-01,3,
c:cordillera:san-bernardino,San Bernardino,casa,2026-02-01,1,
c:cordillera:san-bernardino,San Bernardino,casa,2026-04-01,2,
c:cordillera:san-bernardino,San Bernardino,casa,2026-06-01,2,
c:cordillera:san-bernardino,San Bernardino,otro,2026-01-01,1,
c:cordillera:altos,Altos,casa,2026-08-01,1,
c:cordillera:altos,Altos,casa,2026-09-01,1,
c:cordillera:caacupe,Caacupé,local,2025-08-01,1,
c:cordillera:caacupe,Caacupé,local,2026-01-01,1,
c:cordillera:caacupe,Caacupé,local,2026-02-01,1,
c:cordillera:caacupe,Caacupé,local,2026-08-01,1,
d:alto-parana,Alto Paraná,casa,2024-02-01,1,
d:alto-parana,Alto Paraná,casa,2024-12-01,1,
d:alto-parana,Alto Paraná,casa,2025-05-01,1,
d:alto-parana,Alto Paraná,casa,2025-06-01,1,
d:alto-parana,Alto Paraná,casa,2025-09-01,5,
d:alto-parana,Alto Paraná,casa,2025-10-01,5,
d:alto-parana,Alto Paraná,casa,2025-11-01,8,
d:alto-parana,Alto Paraná,casa,2025-12-01,4,
d:alto-parana,Alto Paraná,casa,2026-01-01,6,
d:alto-parana,Alto Paraná,casa,2026-02-01,8,
d:alto-parana,Alto Paraná,casa,2026-03-01,8,
d:alto-parana,Alto Paraná,casa,2026-04-01,8,
d:alto-parana,Alto Paraná,casa,2026-05-01,5,
d:alto-parana,Alto Paraná,casa,2026-06-01,4,
d:alto-parana,Alto Paraná,casa,2026-07-01,13,
d:alto-parana,Alto Paraná,casa,2026-08-01,2,
d:alto-parana,Alto Paraná,casa,2026-09-01,7,
d:alto-parana,Alto Paraná,departamento,2024-02-01,1,
d:alto-parana,Alto Paraná,departamento,2024-03-01,1,
d:alto-parana,Alto Paraná,departamento,2024-04-01,1,
d:alto-parana,Alto Paraná,departamento,2025-05-01,1,
d:alto-parana,Alto Paraná,departamento,2025-06-01,2,
d:alto-parana,Alto Paraná,departamento,2025-09-01,2,
d:alto-parana,Alto Paraná,departamento,2025-10-01,1,
d:alto-parana,Alto Paraná,departamento,2025-12-01,1,
d:alto-parana,Alto Paraná,departamento,2026-01-01,3,
d:alto-parana,Alto Paraná,departamento,2026-02-01,4,
d:alto-parana,Alto Paraná,departamento,2026-03-01,3,
d:alto-parana,Alto Paraná,departamento,2026-04-01,5,
d:alto-parana,Alto Paraná,departamento,2026-05-01,4,
d:alto-parana,Alto Paraná,departamento,2026-06-01,2,
d:alto-parana,Alto Paraná,departamento,2026-07-01,2,
d:alto-parana,Alto Paraná,departamento,2026-09-01,2,
d:alto-parana,Alto Paraná,edificio,2024-03-01,1,
d:alto-parana,Alto Paraná,edificio,2025-11-01,1,
d:alto-parana,Alto Paraná,edificio,2026-02-01,1,
d:alto-parana,Alto Paraná,edificio,2026-03-01,1,
d:alto-parana,Alto Paraná,edificio,2026-04-01,1,
d:alto-parana,Alto Paraná,edificio,2026-05-01,1,
d:alto-parana,Alto Paraná,edificio,2026-06-01,1,
d:alto-parana,Alto Paraná,otro,2024-08-01,1,
d:alto-parana,Alto Paraná,otro,2025-09-01,4,
d:alto-parana,Alto Paraná,otro,2025-10-01,3,
d:alto-parana,Alto Paraná,otro,2025-11-01,1,
d:alto-parana,Alto Paraná,otro,2025-12-01,2,
d:alto-parana,Alto Paraná,otro,2026-02-01,4,
d:alto-parana,Alto Paraná,otro,2026-03-01,2,
d:alto-parana,Alto Paraná,otro,2026-05-01,1,
d:alto-parana,Alto Paraná,otro,2026-06-01,4,
d:alto-parana,Alto Paraná,otro,2026-07-01,7,
d:alto-parana,Alto Paraná,otro,2026-08-01,2,
d:alto-parana,Alto Paraná,otro,2026-09-01,1,
d:alto-parana,Alto Paraná,local,2024-09-01,1,
d:alto-parana,Alto Paraná,local,2025-04-01,1,
d:alto-parana,Alto Paraná,local,2025-07-01,1,
d:alto-parana,Alto Paraná,local,2025-08-01,2,
d:alto-parana,Alto Paraná,local,2025-09-01,1,
d:alto-parana,Alto Paraná,local,2025-10-01,2,
d:alto-parana,Alto Paraná,local,2025-11-01,2,
d:alto-parana,Alto Paraná,local,2025-12-01,1,
d:alto-parana,Alto Paraná,local,2026-01-01,1,
d:alto-parana,Alto Paraná,local,2026-02-01,2,
d:alto-parana,Alto Paraná,local,2026-04-01,2,
d:alto-parana,Alto Paraná,local,2026-05-01,1,
d:alto-parana,Alto Paraná,local,2026-07-01,3,
d:alto-parana,Alto Paraná,local,2026-09-01,1,
d:alto-parana,Alto Paraná,deposito,2025-07-01,1,
d:alto-parana,Alto Paraná,deposito,2025-08-01,2,
d:alto-parana,Alto Paraná,deposito,2025-09-01,1,
d:alto-parana,Alto Paraná,deposito,2025-10-01,1,
d:alto-parana,Alto Paraná,deposito,2025-11-01,1,
d:alto-parana,Alto Paraná,deposito,2025-12-01,1,
d:alto-parana,Alto Paraná,deposito,2026-01-01,3,
d:alto-parana,Alto Paraná,deposito,2026-02-01,1,
d:alto-parana,Alto Paraná,deposito,2026-06-01,1,
d:alto-parana,Alto Paraná,deposito,2026-07-01,1,
d:alto-parana,Alto Paraná,deposito,2026-09-01,1,
d:alto-parana,Alto Paraná,terreno,2025-08-01,1,
d:alto-parana,Alto Paraná,duplex,2025-09-01,2,
d:alto-parana,Alto Paraná,duplex,2025-12-01,2,
d:alto-parana,Alto Paraná,duplex,2026-01-01,1,
d:alto-parana,Alto Paraná,duplex,2026-02-01,1,
d:alto-parana,Alto Paraná,duplex,2026-03-01,2,
d:alto-parana,Alto Paraná,duplex,2026-04-01,2,
d:alto-parana,Alto Paraná,duplex,2026-05-01,1,
d:alto-parana,Alto Paraná,oficina,2025-09-01,1,
d:alto-parana,Alto Paraná,oficina,2025-10-01,1,
d:alto-parana,Alto Paraná,oficina,2025-11-01,4,
d:alto-parana,Alto Paraná,oficina,2025-12-01,2,
d:alto-parana,Alto Paraná,oficina,2026-01-01,1,
d:alto-parana,Alto Paraná,oficina,2026-02-01,1,
d:alto-parana,Alto Paraná,oficina,2026-03-01,2,
d:alto-parana,Alto Paraná,oficina,2026-04-01,2,
d:alto-parana,Alto Paraná,oficina,2026-05-01,2,
d:alto-parana,Alto Paraná,oficina,2026-07-01,3,
d:alto-parana,Alto Paraná,oficina,2026-08-01,1,
d:alto-parana,Alto Paraná,oficina,2026-09-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,casa,2024-02-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,casa,2025-06-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,casa,2025-10-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,casa,2025-11-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,casa,2026-01-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,casa,2026-02-01,5,
c:alto-parana:ciudad-del-este,Ciudad del Este,casa,2026-03-01,6,
c:alto-parana:ciudad-del-este,Ciudad del Este,casa,2026-04-01,4,
c:alto-parana:ciudad-del-este,Ciudad del Este,casa,2026-05-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,casa,2026-06-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,casa,2026-07-01,5,
c:alto-parana:ciudad-del-este,Ciudad del Este,casa,2026-08-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,casa,2026-09-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2024-02-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2024-03-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2024-04-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2025-05-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2025-06-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2025-09-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2025-10-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2025-12-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2026-01-01,3,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2026-02-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2026-03-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2026-04-01,5,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2026-05-01,4,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2026-06-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2026-07-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,departamento,2026-09-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,edificio,2024-03-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,otro,2024-08-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,otro,2025-09-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,otro,2025-10-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,otro,2026-03-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,otro,2026-06-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,otro,2026-09-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,local,2024-09-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,local,2025-04-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,local,2025-07-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,local,2025-08-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,local,2025-10-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,local,2025-11-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,local,2025-12-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,local,2026-01-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,local,2026-04-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,local,2026-05-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,local,2026-07-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,local,2026-09-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,deposito,2025-07-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,deposito,2025-08-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,deposito,2025-10-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,deposito,2025-11-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,deposito,2025-12-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,deposito,2026-01-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,terreno,2025-08-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,duplex,2025-09-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,duplex,2026-01-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,duplex,2026-03-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,duplex,2026-04-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,oficina,2025-09-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,oficina,2025-10-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,oficina,2025-11-01,3,
c:alto-parana:ciudad-del-este,Ciudad del Este,oficina,2025-12-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,oficina,2026-01-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,oficina,2026-02-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,oficina,2026-03-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,oficina,2026-04-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,oficina,2026-05-01,2,
c:alto-parana:ciudad-del-este,Ciudad del Este,oficina,2026-07-01,3,
c:alto-parana:ciudad-del-este,Ciudad del Este,oficina,2026-08-01,1,
c:alto-parana:ciudad-del-este,Ciudad del Este,oficina,2026-09-01,1,
c:alto-parana:hernandarias,Hernandarias,casa,2024-12-01,1,
c:alto-parana:hernandarias,Hernandarias,casa,2025-05-01,1,
c:alto-parana:hernandarias,Hernandarias,casa,2025-09-01,1,
c:alto-parana:hernandarias,Hernandarias,casa,2025-11-01,1,
c:alto-parana:hernandarias,Hernandarias,casa,2026-01-01,1,
c:alto-parana:hernandarias,Hernandarias,casa,2026-04-01,1,
c:alto-parana:hernandarias,Hernandarias,casa,2026-07-01,1,
c:alto-parana:hernandarias,Hernandarias,casa,2026-09-01,2,
c:alto-parana:minga-guazu,Minga Guazú,casa,2025-11-01,2,
c:alto-parana:minga-guazu,Minga Guazú,casa,2025-12-01,1,
c:alto-parana:minga-guazu,Minga Guazú,casa,2026-08-01,1,
c:alto-parana:minga-guazu,Minga Guazú,otro,2026-05-01,1,
c:alto-parana:presidente-franco,Presidente Franco,casa,2025-09-01,1,
c:alto-parana:presidente-franco,Presidente Franco,casa,2025-10-01,2,
c:alto-parana:presidente-franco,Presidente Franco,casa,2025-12-01,1,
c:alto-parana:presidente-franco,Presidente Franco,casa,2026-01-01,1,
c:alto-parana:presidente-franco,Presidente Franco,casa,2026-03-01,2,
c:alto-parana:presidente-franco,Presidente Franco,casa,2026-04-01,1,
c:alto-parana:presidente-franco,Presidente Franco,casa,2026-06-01,1,
c:alto-parana:presidente-franco,Presidente Franco,oficina,2025-11-01,1,
c:alto-parana:presidente-franco,Presidente Franco,deposito,2026-01-01,1,
c:alto-parana:presidente-franco,Presidente Franco,local,2026-02-01,1,
c:alto-parana:presidente-franco,Presidente Franco,duplex,2026-03-01,1,
c:alto-parana:presidente-franco,Presidente Franco,duplex,2026-04-01,1,
c:alto-parana:presidente-franco,Presidente Franco,otro,2026-03-01,1,
d:presidente-hayes,Presidente Hayes,casa,2026-01-01,1,
c:presidente-hayes:villa-hayes,Villa Hayes,casa,2026-01-01,1,
d:boqueron,Boquerón,casa,2025-09-01,2,
d:boqueron,Boquerón,casa,2025-10-01,1,
d:boqueron,Boquerón,casa,2025-11-01,1,
d:boqueron,Boquerón,casa,2025-12-01,2,
d:boqueron,Boquerón,casa,2026-01-01,3,
d:boqueron,Boquerón,casa,2026-02-01,4,
d:boqueron,Boquerón,casa,2026-03-01,5,
d:boqueron,Boquerón,casa,2026-04-01,2,
d:boqueron,Boquerón,casa,2026-05-01,5,
d:boqueron,Boquerón,casa,2026-06-01,2,
d:boqueron,Boquerón,casa,2026-07-01,5,
d:boqueron,Boquerón,casa,2026-08-01,4,
d:boqueron,Boquerón,casa,2026-09-01,2,
d:boqueron,Boquerón,departamento,2025-09-01,1,
d:boqueron,Boquerón,terreno,2025-09-01,1,
d:boqueron,Boquerón,terreno,2025-11-01,1,
d:boqueron,Boquerón,terreno,2025-12-01,1,
d:boqueron,Boquerón,terreno,2026-02-01,1,
d:boqueron,Boquerón,local,2025-10-01,1,
d:boqueron,Boquerón,local,2026-01-01,1,
d:boqueron,Boquerón,local,2026-02-01,1,
d:boqueron,Boquerón,local,2026-04-01,1,
d:boqueron,Boquerón,local,2026-07-01,1,
d:boqueron,Boquerón,local,2026-08-01,4,
d:boqueron,Boquerón,local,2026-09-01,1,
d:boqueron,Boquerón,otro,2025-10-01,1,
d:boqueron,Boquerón,otro,2025-12-01,3,
d:boqueron,Boquerón,otro,2026-02-01,3,
d:boqueron,Boquerón,otro,2026-03-01,1,
d:boqueron,Boquerón,otro,2026-04-01,1,
d:boqueron,Boquerón,otro,2026-08-01,1,
d:boqueron,Boquerón,otro,2026-09-01,1,
d:boqueron,Boquerón,oficina,2026-01-01,1,
d:boqueron,Boquerón,deposito,2026-09-01,1,
c:boqueron:loma-plata,Loma Plata,casa,2025-09-01,1,
c:boqueron:loma-plata,Loma Plata,casa,2025-10-01,1,
c:boqueron:loma-plata,Loma Plata,casa,2026-02-01,2,
c:boqueron:loma-plata,Loma Plata,casa,2026-03-01,3,
c:boqueron:loma-plata,Loma Plata,casa,2026-04-01,2,
c:boqueron:loma-plata,Loma Plata,casa,2026-05-01,1,
c:boqueron:loma-plata,Loma Plata,casa,2026-06-01,1,
c:boqueron:loma-plata,Loma Plata,casa,2026-07-01,3,
c:boqueron:loma-plata,Loma Plata,casa,2026-08-01,1,
c:boqueron:loma-plata,Loma Plata,casa,2026-09-01,1,
c:boqueron:loma-plata,Loma Plata,terreno,2025-09-01,1,
c:boqueron:loma-plata,Loma Plata,terreno,2025-11-01,1,
c:boqueron:loma-plata,Loma Plata,terreno,2025-12-01,1,
c:boqueron:loma-plata,Loma Plata,terreno,2026-02-01,1,
c:boqueron:loma-plata,Loma Plata,otro,2025-12-01,1,
c:boqueron:loma-plata,Loma Plata,otro,2026-04-01,1,
c:boqueron:loma-plata,Loma Plata,local,2026-01-01,1,
c:boqueron:loma-plata,Loma Plata,local,2026-08-01,4,
c:boqueron:loma-plata,Loma Plata,local,2026-09-01,1,
c:boqueron:loma-plata,Loma Plata,oficina,2026-01-01,1,
d:paraguari,Paraguarí,casa,2026-08-01,1,
d:misiones,Misiones,local,2025-09-01,1,
d:misiones,Misiones,deposito,2025-10-01,1,
d:misiones,Misiones,otro,2025-10-01,2,
d:guaira,Guairá,casa,2026-01-01,1,
d:guaira,Guairá,casa,2026-06-01,1,
d:caazapa,Caazapá,casa,2025-10-01,1,
d:caazapa,Caazapá,otro,2025-11-01,1,
d:caazapa,Caazapá,local,2026-02-01,1,
d:concepcion,Concepción,casa,2026-06-01,1,
d:concepcion,Concepción,deposito,2026-06-01,1,
d:concepcion,Concepción,duplex,2026-06-01,1,
